Name	SRR24466374	SRR24466375	SRR24466376	SRR24466377	SRR24466378	SRR24466379	SRR24466380	SRR24466381	SRR24466382	SRR24466383	SRR24466384	SRR24466385	SRR24466386	SRR24466387	SRR24466388	SRR24466389	SRR24466390	SRR24466391
YHR034C	10.7664	11.7135	9.15025	11.9591	12.7938	12.9485	13.4141	16.2461	15.3632	16.467	14.2198	11.2349	22.3183	8.61625	12.2888	16.5803	15.2466	19.8073
YMR108W	59.7008	83.7533	73.9691	42.4027	19.8988	71.4582	46.4478	42.6978	28.662	114.444	89.9484	92.5392	118.605	18.9056	129.091	140.412	46.9459	140.639
YDR125C	2.69219	4.98327	3.14281	2.54378	3.39915	3.77699	2.60866	3.67134	3.69644	3.23181	3.89954	3.46019	5.94353	1.84445	2.8187	5.0211	4.28528	4.80609
YHR035W	2.1883	2.64598	1.27615	1.53985	2.2178	2.67141	1.17919	2.07957	1.42769	2.31048	2.48174	1.69278	2.79009	1.77641	2.08703	3.16997	3.3609	2.99595
YBL013W	1.06115	1.92927	1.26474	0.624704	0.649032	1.90223	0.586711	0.638053	0.725279	1.13413	1.4065	0.938179	1.58216	0.331623	0.521448	1.27871	1.19967	1.24718
YHR037W	10.6778	19.3027	9.1638	9.40082	9.771	18.6782	11.5393	16.1403	12.0663	17.2272	21.171	11.6686	26.8449	5.64806	11.1231	21.9957	22.2604	21.7997
YHR038W	12.9176	23.1045	14.5906	11.4719	12.1306	19.1968	11.415	17.4087	13.62	23.7887	21.9873	14.8009	29.1071	7.00355	14.0836	27.8406	30.9273	32.5004
YHR040W	3.42502	4.61555	4.50544	2.68425	0.750853	7.56325	3.04439	2.89738	1.40948	4.1747	3.57108	3.85929	4.31293	0.679921	4.67393	5.00452	2.39796	6.59568
YHR042W	24.0047	35.9391	21.0454	24.2058	10.6509	38.4422	26.6202	28.3805	13.7945	31.832	31.1864	23.739	33.1943	9.20058	23.5954	27.5926	25.4837	27.6138
YLR167W	17426.7	11881.9	20286.5	17683.5	17195.3	13795.9	14714.1	13131.5	15654.2	14346.1	10615.9	14858.6	12952.3	14818.7	19645.1	17356.6	8577.35	13888.8
YCR027C	10.5887	17.9293	12.7157	8.83086	7.75263	17.224	9.02392	11.9801	8.30386	15.2878	16.7216	15.8651	22.6378	4.49664	15.2379	19.319	15.5146	23.7098
YHR043C	46.2206	33.218	27.5844	40.0372	73.4524	33.9872	36.6682	47.1313	86.5114	40.4016	50.5642	24.2468	59.8667	54.1003	41.0878	60.5923	59.2699	53.2545
YHR045W	29.1947	40.1491	27.4761	23.7993	21.2229	38.0214	27.8696	30.723	22.0278	35.5579	30.8133	32.1465	33.596	12.5854	25.59	21.5925	29.7867	30.1748
YMR270C	21.7241	26.8119	20.5511	17.2667	15.1894	22.311	17.457	18.1088	15.4322	28.0952	24.2866	23.2943	27.5816	9.60591	24.4176	25.6822	21.1822	28.3712
YLR403W	12.0188	21.2434	11.2085	8.8212	6.49576	21.8857	10.2415	12.7155	7.93034	14.121	13.9683	12.2933	15.4138	3.63778	10.9783	16.4349	14.918	16.2621
YHR046C	24.6303	107.339	68.7905	23.7685	24.0801	166.707	20.068	51.6429	20.2962	42.5932	70.2178	69.0235	48.7624	23.2381	84.476	43.6519	60.6518	65.0414
YHR047C	10.5773	16.7921	11.8359	9.29241	10.5836	16.0588	10.4527	11.6647	14.6098	13.313	15.904	14.7281	18.639	6.61233	20.3734	16.972	16.4132	22.6146
YLR328W	13.8592	29.9226	19.7596	13.7151	10.1588	32.6099	16.5559	19.5022	15.1583	18.0679	20.5813	18.9626	20.6025	4.97435	18.9381	22.8494	16.6454	21.7691
YPR088C	26.6506	39.9787	28.2988	23.1179	14.4935	38.156	24.8089	28.3181	20.2849	35.4349	32.4797	29.7625	40.0982	11.7856	38.5701	41.8371	30.3797	45.5517
YHR048W	1.17049	1.49266	1.53484	0.706945	0.493027	4.24443	1.30385	1.76163	0.823403	1.5052	1.94543	1.71393	1.31822	0.521216	1.30061	1.33744	2.04306	1.26877
YHR050W	22.5057	33.7612	18.0869	21.1435	15.2222	28.1005	27.66	27.8521	21.6448	26.8892	32.3454	22.6519	37.5534	9.2631	18.3315	24.6992	26.8791	24.9206
YHR051W	125.228	110.176	95.8153	98.3072	170.69	93.6902	81.3426	99.1404	189.367	104.279	129.836	86.7412	153.458	131.932	147.227	168.254	133.758	143.334
YEL021W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR052W	8.85629	15.9098	9.75035	9.11857	3.00399	17.9859	5.8307	9.24809	5.03597	15.0567	9.25775	9.65373	10.2575	3.54266	14.3454	13.6041	6.16662	21.7418
YHR165C	4.88082	9.36732	4.39044	3.44311	3.61929	6.81515	2.77648	3.52774	5.58537	4.62631	4.31579	3.90519	5.69139	1.6429	4.0058	5.3798	6.30338	5.87464
YHR052C-B	40701.5	53605.1	44544.5	38433.8	64846.8	57774.4	54458.5	62089	62473	20946.7	63088.4	54028.5	23764.9	179832	62058.5	30256.8	79521	27983.4
YHR053C	27513.5	36137.4	28699.8	24548	42473.4	36213.8	35532.2	41089	42126.4	14892.2	42908.6	36574.4	15383	113126	42106.3	23585.8	53476.4	18674.2
YKL054C	18.7131	34.4516	18.1966	14.1781	14.2418	33.2317	15.0526	23.59	17.9648	23.3718	30.4274	20.0787	27.94	8.29636	21.0643	29.2001	30.8823	28.1108
YKL073W	22.5566	33.2875	16.5106	20.2732	20.5726	25.5811	25.0637	31.4386	21.9474	21.2225	20.9909	20.6231	23.511	12.7579	17.8396	15.5267	25.7902	15.5338
YHR054C	39.1935	29.8857	24.0065	39.9839	54.0198	28.0335	34.9991	30.8614	40.8794	25.8759	10.5624	26.9224	23.0234	45.061	52.3993	33.4312	36.212	22.9106
YFL031W	743.97	834.425	864.284	906.008	838.278	1103.78	1130.98	898.678	911.274	496.41	577.04	629.333	643.194	399.041	512.815	445.058	590.708	469.402
YHR056C	8.79348	14.6677	8.21218	7.00982	4.9074	15.2071	7.97541	8.33679	7.47612	9.95982	9.6775	10.9789	15.3365	2.77869	7.2568	12.4977	12.6538	13.8778
YMR291W	26.6046	37.6456	18.724	29.1747	26.4319	32.8782	25.9352	28.1599	27.0689	33.1187	37.8221	22.4415	45.5094	10.2288	24.9725	41.556	45.1727	56.8317
YOL144W	3.04867	4.2323	3.37762	2.63541	1.07613	5.55523	1.92095	2.71338	1.49722	3.66211	2.432	2.38747	2.96515	0.949303	4.78757	3.53865	1.60162	5.90309
YHR057C	25.5935	40.72	23.4885	20.1505	13.5778	38.0669	36.1202	36.0535	20.0641	47.7902	54.3131	31.4225	62.3058	14.2979	31.8156	49.4793	49.4313	41.1118
YHR059W	30.5416	37.3787	24.1746	20.2975	24.5819	33.1965	22.1361	25.4071	24.3118	38.6343	39.0888	25.2521	44.6476	14.2615	28.8906	36.3262	47.4882	38.3388
YNL318C	0.184807	0.054392	0.061365	0.020277	0.040623	0.072577	0.186296	0.079428	0.077978	0.167621	0.147238	0.101373	0.149578	0.109687	0.033707	0.076284	0.042996	0.044415
YPL119C	0.879274	1.92961	0.617583	0.700178	1.56482	1.66927	1.2868	1.66412	2.26921	1.15777	3.03648	1.03218	3.34927	0.647835	1.17678	2.7758	3.6238	2.94978
YGL073W	6.74069	17.0263	7.68339	5.13763	6.74276	14.7661	6.4862	10.9196	9.13055	9.4685	13.7722	9.55193	16.1331	3.84552	8.95114	13.8571	14.3101	13.3399
YHR062C	6.19594	8.42182	7.86116	6.38887	2.1037	13.2454	7.4699	6.98062	4.39584	10.8364	7.5203	10.5039	10.6833	1.80427	12.7818	10.5886	5.79901	15.7695
YHR161C	37.7087	55.1893	39.2609	31.6835	36.9858	73.3722	35.4846	36.0067	36.4573	42.7821	52.194	39.8768	58.41	16.5451	45.4067	55.8867	45.0157	63.1548
YPL159C	22.6289	32.598	19.6095	21.2959	19.0859	34.8635	22.1455	27.6826	26.732	30.7283	33.8757	23.3215	38.5733	10.8823	27.5403	39.9921	34.5299	35.1951
YJL029C	7.08622	10.0626	6.07259	5.90322	5.46478	7.66121	6.22225	6.56184	6.42129	8.24212	7.46927	7.18985	8.57982	2.87878	7.39501	10.2282	7.70064	10.5609
YGR186W	31.2636	34.0748	22.6914	23.911	33.4174	32.3386	22.0578	28.792	41.0533	26.586	31.6773	26.138	29.7287	23.5131	49.5857	39.183	32.7872	34.1096
YLL054C	2.99165	5.61553	3.13452	2.52329	2.93798	4.98015	2.01164	3.65371	3.77656	3.25393	3.70802	3.76061	4.17994	2.23806	4.22928	3.82637	5.47647	5.17223
YHR063C	44.2592	46.3324	34.691	40.1064	39.8465	41.9296	32.0539	38.3935	41.9328	47.9294	42.515	34.603	51.9183	33.3862	66.1105	56.9828	45.621	49.1946
YLR257W	103.881	111.586	56.1036	96.6861	78.2887	82.3883	111.019	110.829	133.978	162.884	184.623	99.4403	246.928	60.4596	145.253	250.911	203.639	275.691
YHR065C	12.8674	10.983	12.3263	10.0539	5.11436	14.58	9.07057	7.85424	9.12042	14.6388	9.80478	12.3697	10.7496	4.84586	20.8595	14.1055	6.81932	17.8545
YLR390W	17.5291	34.5211	24.8328	22.4153	16.4207	32.7162	24.7991	24.2886	13.9927	32.2858	56.4637	25.5053	49.6286	14.1739	34.0964	61.8166	48.7413	41.8742
YDR533C	122.039	208.138	140.804	214.821	166.428	351.068	173.717	199.4	191.05	136.266	178.604	110.924	212.371	70.8166	190.56	194.205	210.134	186.098
YHR066W	4.31872	5.87432	4.04075	3.82794	0.960628	9.1733	2.75044	3.57473	1.89561	5.375	3.25144	3.36073	3.99283	1.0889	5.71971	5.32468	1.64617	6.79855
YHR067W	9.85992	11.6413	6.01751	8.67594	8.40871	13.0478	10.7266	11.7435	7.62858	17.1571	18.4707	10.6744	19.9654	6.69048	11.6996	18.6739	20.3882	15.9672
YOL020W	18.6421	32.4339	28.0561	17.7683	16.8584	40.7363	19.632	22.6346	16.1696	22.7231	25.5835	24.9195	25.3156	8.15597	21.6993	18.3694	21.7714	27.7453
YAR050W	1.05652	1.57985	0.54562	0.815999	0.557888	1.29261	0.829105	0.581627	0.518438	0.79344	0.906329	0.65697	0.922926	0.358279	0.726002	1.19963	1.17686	0.93812
YHR068W	39.3707	72.1439	51.2278	38.0351	22.439	91.6031	37.4314	51.668	26.6258	63.4067	70.1439	63.0617	72.1132	19.4476	71.0268	76.8901	55.7539	83.1982
YJR017C	37.1746	68.1451	41.4777	36.063	22.9381	95.1296	45.0432	51.4734	28.5619	68.7064	72.8378	46.2203	94.7641	19.2668	64.4361	91.3267	64.2688	95.5353
YNL309W	4.02872	5.27872	4.2171	3.12297	2.41137	8.14417	4.01783	4.47325	2.5116	5.26553	4.09647	3.82662	5.29325	0.653439	3.77243	4.9081	3.27233	5.7028
YHR070W	2.46896	4.2999	3.86659	1.90442	1.04065	7.37582	2.00888	2.86097	1.44647	2.9592	4.23205	3.61022	4.33589	0.678246	3.44546	4.27004	2.11119	5.48438
YDL017W	3.144	6.64403	3.44668	2.87146	3.19858	7.43175	3.04763	4.49306	5.0717	3.44646	5.39018	3.72031	6.40024	1.37197	4.32467	5.92935	4.93484	5.6732
YHR073W	11.5035	19.554	10.6016	7.79492	7.02758	16.93	9.152	12.3824	10.2802	13.4243	15.9552	14.2159	16.8418	4.11177	13.3001	16.0872	15.4022	16.7756
YJR109C	68.9552	102.875	132.587	43.7891	56.7261	138.484	34.4867	34.6015	43.2627	63.5011	65.8685	113.673	59.9292	27.3354	164.304	74.9	53.5676	125.796
YDR017C	6.64663	10.3359	5.83371	5.53732	4.94738	9.70428	5.42716	6.24051	5.95403	8.0616	7.57647	7.20114	8.03118	2.87706	7.23697	8.94199	8.02334	9.50177
YHR075C	5.93343	9.55974	4.58246	5.32532	7.49898	8.21393	6.47247	10.2124	8.7649	9.68754	8.95553	5.90202	12.2712	4.14434	5.96367	9.38485	12.1813	8.8808
YHR076W	34.561	57.4986	38.6061	31.4669	34.6688	47.7838	32.4302	38.2004	36.3894	42.7154	51.5765	41.5771	53.6218	19.2158	43.0536	39.8871	55.431	47.9653
YNL107W	33.0131	41.4964	33.8383	29.4312	49.4225	42.7768	27.2915	36.2415	43.228	31.4237	33.5852	29.4897	34.1052	32.5094	42.2807	40.7972	35.8039	35.1069
YHR077C	16.4598	22.7216	13.6649	12.3326	14.3654	18.8217	11.6865	12.6389	16.4395	15.7918	12.4969	15.3182	14.6223	9.16145	17.4231	15.3077	17.2328	16.9091
YOR352W	10.5336	14.9623	6.80097	9.00016	10.7477	12.7886	8.05864	11.3721	12.9838	14.082	15.2335	11.2398	19.7253	5.46842	12.3872	16.7962	22.1239	20.9261
YER131W	572.003	797.773	859.681	633.157	181.951	970.1	596.875	520.669	275.418	1146.96	951.606	909.373	1030.01	232.865	1032.15	1185.52	592.26	1486.24
YHR078W	13.5541	22.0523	13.1301	9.97053	7.09234	22.0188	13.66	14.9239	10.0474	15.6226	12.4559	14.1896	15.6625	4.10425	11.1914	11.3942	16.1797	14.3156
YHR080C	12.0297	19.6013	8.72663	7.50511	9.53304	10.8611	8.69616	10.6208	11.8823	10.5253	11.5571	9.92678	12.9327	4.49925	8.61305	10.5097	14.983	11.3288
YHR081W	71.095	40.0958	60.5714	56.4293	49.8522	43.8645	36.4549	29.3359	48.3671	41.1096	31.3538	42.9415	32.0719	44.7214	95.4683	53.2578	28.0162	57.739
YHR084W	9.15265	12.6845	7.78432	5.45618	3.6607	9.70903	6.30369	6.34144	3.29507	10.4966	12.892	9.22542	9.28856	3.46886	8.41615	10.6791	10.786	9.62282
YHR086W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR016C	111.473	163.824	144.616	92.571	41.8999	205.077	78.7078	69.5801	47.5392	176.119	168.634	174.851	203.826	37.9947	212.016	221.006	110.932	247.659
YHR088W	10.5034	12.8818	12.8953	12.1621	4.53508	16.7037	7.87697	7.63963	7.11106	14.7978	7.50973	10.6622	11.4619	3.61566	21.6494	14.4851	5.75184	24.396
YHR203C	304.091	437.695	419.827	296.278	114.519	575.78	318.362	312.779	183.497	537.25	407.337	426.497	569.544	94.8406	477.799	489.625	287.728	694.67
YDR320C	4.64102	8.25273	4.62591	3.90036	3.51969	8.58693	4.64753	7.0978	4.92713	7.67518	6.88352	5.70956	10.4604	2.01523	6.38997	9.64286	8.45751	11.2772
YML050W	6.37777	9.11718	5.40275	5.36669	8.71538	6.90078	5.49705	7.80675	9.64908	6.3325	9.58727	6.26592	8.80922	7.85186	7.34485	8.6315	10.3574	8.78305
YOL117W	6.03846	8.36744	4.52926	3.96887	5.48156	5.73219	4.46327	4.60992	8.05072	6.89357	6.76216	5.24909	10.6713	3.20735	7.3743	10.0169	8.67773	9.94801
YDR062W	61.7326	87.3318	51.2213	54.7893	34.5691	74.5947	68.2145	75.9495	47.4824	68.0182	62.2818	64.0793	66.53	22.7372	49.0195	44.8211	57.4729	50.2842
YHR089C	54.1406	61.8809	77.7066	49.9741	13.9508	76.1974	44.4976	31.9565	24.2407	85.5382	42.9349	76.7174	65.2268	12.8565	98.1017	79.1774	30.2682	114.138
YLR092W	48.9128	43.464	14.4539	38.4363	6.43181	23.6589	30.8634	20.4725	11.7921	69.289	31.1246	28.7982	48.0657	6.32541	24.3693	47.3634	13.8656	38.0971
YER174C	55.5688	51.0121	52.598	39.6663	41.8029	67.2513	40.2552	39.4384	43.4247	54.7734	47.1831	55.1731	45.4712	25.1197	65.7785	51.1609	42.2992	60.5045
YER122C	41.6936	57.6699	40.7814	37.1499	23.5593	49.5481	37.6969	40.1356	29.4564	54.1782	48.5658	47.6898	54.7608	15.2883	56.8304	57.7069	44.626	68.8379
YKR093W	2.6728	5.13244	4.74072	6.23365	2.93014	12.5226	7.87058	8.1742	9.68697	3.62443	2.3397	4.63192	3.33819	0.812962	9.37007	3.22253	2.44758	9.72797
YDR277C	5.57443	26.862	6.88216	8.37176	40.1415	28.9674	15.3424	53.0477	82.3948	15.2201	76.131	11.9176	52.7387	15.4585	13.7913	43.8263	92.206	46.8355
YHR091C	4.37679	10.9164	6.01442	4.27182	6.0549	12.7418	5.26625	7.67977	5.67168	6.96307	10.13	6.97244	10.7875	2.68935	6.60797	9.27585	13.2026	9.42675
YHR096C	8.07546	8.32933	2.25544	8.27935	20.9553	4.41544	22.1068	22.0662	42.1768	2.90474	7.41933	1.57546	37.6323	6.94398	1.87577	15.1152	18.3553	7.46661
YLR006C	12.1468	16.4853	8.19355	9.4811	8.26493	14.8964	11.7008	11.6789	9.35401	12.9635	15.6803	11.6265	17.9458	3.70865	10.0273	16.9691	16.9065	16.3828
YHR098C	11.9512	20.2757	12.7519	10.8352	7.87782	17.4899	12.1716	15.3622	11.1211	18.2978	15.4323	15.7864	21.8534	4.7327	19.493	22.8486	16.1189	24.4559
YOL032W	114.08	108.008	59.0242	112.292	90.9064	81.2557	123.028	110.159	112.877	166.567	137.597	77.5889	265.267	43.437	119.746	257.491	93.3888	131.387
YHR102W	4.61137	8.07311	4.94555	3.65047	3.1995	7.73576	4.50418	5.66289	4.40564	4.50228	7.38812	5.55195	7.44394	1.90571	4.85986	5.9462	6.86857	6.34552
YPR190C	5.19836	6.09989	4.7175	4.3209	2.55996	6.87003	3.7736	3.96141	2.72098	5.61329	3.39417	4.77628	4.28919	1.97289	6.63628	5.58115	3.45433	6.73767
YJL004C	84.3867	81.8761	79.9606	67.6838	81.3995	84.234	70.3485	74.7181	77.4101	84.6008	57.8445	70.1327	78.9312	55.6	68.5143	50.5022	77.031	67.2408
YHR104W	131.01	248.225	71.3155	127.732	117.681	178.629	155.986	247.039	149.304	193.285	260.976	122.268	427.535	65.498	159.803	347.769	235.455	183.182
YDR465C	7.60999	9.0266	13.7714	6.71586	2.79229	13.0677	5.66286	5.11029	4.85267	8.79571	5.6529	12.2609	9.90921	2.12725	21.7386	10.3478	3.78072	20.8194
YHR107C	23.273	31.0256	20.2593	21.802	12.9049	29.2479	23.2178	22.6374	16.473	33.4098	30.5681	24.7029	39.3192	8.52768	32.4118	43.7146	26.2156	39.9835
YHR109W	1.92654	4.48696	2.39533	1.70743	1.63875	4.2934	2.13229	3.01851	1.78571	3.34994	3.60929	3.04782	4.87574	0.90423	2.74333	4.08361	3.95824	3.92077
YPR119W	23.6207	33.6585	21.6556	16.4283	17.5569	22.6826	15.4446	18.4046	15.9972	21.6833	21.7152	18.817	23.1217	8.48952	17.6693	19.4418	25.7453	22.2184
YHR111W	9.90768	14.3867	9.50743	8.9093	6.89424	18.1531	9.49875	14.0029	11.8732	13.9031	14.8825	10.6293	18.7307	5.62571	17.3544	17.3211	14.3904	21.0207
YOR163W	37.3617	73.2236	30.7532	42.9084	33.2908	65.487	45.6798	62.2752	43.48	70.3518	86.2488	42.2389	87.0027	26.2136	53.9367	74.7533	97.9199	69.4778
YLR347C	10.2464	15.0565	9.06613	8.34144	5.3889	12.974	9.34017	9.20706	7.34732	12.9781	12.6087	11.1956	17.5574	3.11614	11.9081	18.2509	10.1902	14.8227
YMR053C	2.85208	4.54695	2.20616	2.69921	3.64996	2.94698	3.57084	3.54878	4.60376	3.37892	3.34342	2.39871	6.10836	1.74751	2.81858	5.61864	6.24553	4.57898
YML048W	43.6657	84.9046	33.3892	38.6509	40.6051	64.411	44.8154	81.7101	63.7161	57.9387	111.849	46.0651	92.7844	32.669	44.3933	71.4986	111.658	65.9895
YHR113W	16.9907	30.1944	12.0004	15.6234	12.8753	24.5034	19.7501	27.9795	20.9246	30.5445	35.0774	18.2893	43.6706	9.85228	21.2149	39.0879	32.1737	35.7416
YHR114W	7.18307	11.56	6.4163	5.8552	5.73007	10.5087	6.1978	8.61096	7.71363	9.75699	11.2955	8.1818	12.5624	3.07352	8.74242	13.1708	11.8202	13.7086
YER172C	3.36166	6.08452	2.93928	2.44568	2.74824	4.27243	2.05257	2.76361	3.62086	2.99744	3.22958	3.05329	3.77229	1.40441	3.1305	3.72261	4.01852	4.3248
YIR035C	80.7389	150.535	141.827	96.6848	99.8677	196.337	92.1178	118.152	70.335	65.7316	82.6293	101.475	79.1227	54.1903	108.275	58.787	70.0621	79.4095
YNL277W	18.6757	22.0119	8.15154	17.2941	4.19386	23.8078	13.4631	10.9375	7.24317	29.6328	19.9555	16.5197	25.0829	5.4643	20.9033	35.4152	9.44491	23.2523
YDR385W	149.309	220.62	176.996	120.306	54.3543	252.639	141.848	141.777	98.3956	229.087	210.835	225.146	263.74	50.171	267.141	307.488	144.674	301.454
YLR448W	288.904	363.193	365.707	283.407	126.799	473.381	258.579	250.191	159.288	436.071	328.019	366.793	408.582	116.921	516.681	465.186	258.157	513.978
YCL039W	6.61045	10.209	5.34406	5.79065	6.76923	9.88268	7.12791	7.38775	7.62696	8.58972	11.139	6.6678	10.2052	5.35061	7.70003	10.5493	12.3439	9.05203
YHR115C	15.3329	24.3918	14.2129	13.2074	10.8054	23.1191	16.0315	17.8405	13.0776	21.7069	24.3437	18.8069	30.124	6.92375	21.7229	28.6049	23.0698	28.3133
YKR103W	3.18255	5.08126	2.40563	1.84597	2.06823	3.51309	1.59599	2.09693	2.37929	2.73146	2.07508	2.72956	2.20541	1.38903	2.58115	2.11454	3.30415	2.50433
YHR116W	7.19366	15.9294	8.1583	7.91176	7.4343	16.3997	9.043	13.875	9.65072	13.0875	26.6178	12.2287	20.4723	6.97598	13.19	22.0684	20.5141	16.7507
YML056C	24.1006	32.1282	36.1943	19.9836	8.5822	50.6861	21.5302	21.4556	14.3719	29.4406	23.7472	37.0435	28.4763	7.08629	41.3297	27.1631	18.4452	42.2746
YHR117W	11.0832	18.7862	9.76609	9.57054	6.26492	18.0297	10.6821	12.5631	9.14921	15.8552	16.4275	11.0101	19.5999	4.16787	15.6479	19.8162	14.4371	20.3292
YHR121W	522.58	377.95	434.208	427.897	653.443	315.861	409.488	406.375	515.528	367.532	354.418	380.889	277.267	501.152	370.169	258.736	414.67	277.9
YJL140W	426.568	365.545	372.834	326.237	519.034	324.288	310.491	310.638	448.528	306.476	300.975	317.13	275.089	296.676	315.652	238.951	336.188	276.895
YHR122W	27.8571	32.4764	47.8362	24.65	27.4712	51.4889	19.906	22.1414	25.2863	26.9419	38.8297	33.1824	36.9861	20.8963	44.1039	33.096	26.5795	42.7653
YER072W	110.395	150.658	128.713	125.086	77.6912	187.582	145.357	132.88	99.7418	184.397	204.754	126.218	241.118	59.6204	160.29	208.731	145.877	199.48
YMR177W	7.9444	12.1021	8.1346	7.26132	6.83159	15.1517	7.94127	9.09681	7.47496	8.12784	7.94843	9.01246	9.39016	3.27129	9.58468	9.38884	7.51046	9.35288
YHR124W	2.43528	2.82152	1.49089	2.09828	1.86632	3.25963	2.25274	2.9333	2.60527	2.77286	2.43245	1.83917	2.27768	1.66142	1.9696	1.77831	3.36008	2.05118
YMR167W	3.10866	6.26422	3.4564	2.04006	2.48744	5.23626	2.43881	3.69213	3.61543	3.6854	4.58281	4.08911	5.5109	1.53295	3.61977	4.7663	5.32118	5.27605
YOR389W	12.1701	19.9087	12.3363	11.0654	6.67069	27.9021	15.3228	14.9279	9.4541	11.0138	12.6589	11.0813	13.041	3.70426	7.61866	7.6604	11.2911	6.20514
YHR129C	3.58016	8.18407	5.22416	3.31486	2.13332	7.57578	4.55796	4.22782	2.59118	5.14251	5.20304	5.3223	6.32961	1.42071	5.38794	5.84818	5.13687	6.78965
YDR160W	8.83223	13.2235	8.11913	6.4841	6.69582	10.6527	8.00865	8.94687	8.60042	8.51127	8.75795	8.88015	12.7831	4.50938	6.90326	8.34259	11.8816	9.86954
YDL049C	9.9822	20.8513	16.5539	13.1274	7.86973	22.8281	14.0399	19.3383	8.92167	20.1434	19.8416	14.3273	19.1581	5.78579	16.1716	16.9678	18.5166	20.3395
YHR131C	7.08053	13.7913	7.4162	5.24995	5.22494	13.4724	6.03266	8.46498	6.18083	8.83981	10.727	9.27337	10.2972	2.91251	7.28074	9.00419	11.7137	10.5918
YER090W	44.9071	66.9939	51.5552	34.6099	19.9095	70.6494	34.6255	36.3007	25.47	55.8337	55.5231	58.4049	66.736	13.9556	68.4447	67.7732	44.6221	76.2
YHR134W	9.06656	18.592	13.126	8.07176	6.35735	20.6712	9.90035	12.8703	9.57763	14.5646	13.9817	13.5283	16.0473	4.59867	15.4007	14.2491	15.4563	18.8807
YMR155W	13.9172	25.7712	13.5788	11.9335	12.1775	18.4336	14.9219	18.3629	15.9401	16.91	22.1909	17.4906	22.9481	6.32647	13.2567	16.8004	21.3443	19.6255
YHR136C	3.47855	0.918136	2.05226	2.19785	1.54909	0.384954	2.75087	1.00023	2.9702	3.87813	2.74876	2.12167	5.3976	4.0036	4.45237	6.17722	3.75457	4.82471
YNL317W	5.23002	7.6331	5.25429	4.79512	4.04408	7.87614	5.61585	5.79303	5.98291	8.28983	8.95669	5.68497	12.5975	2.20123	5.85026	12.2777	9.16063	12.6811
YPL257W	17.9661	23.3376	18.2551	13.3876	29.8088	20.8302	15.6635	18.4064	26.363	17.5262	22.1892	18.1383	25.9017	26.6151	15.8431	20.3481	39.9116	23.7359
YHR138C	539.919	269.741	241.137	789.55	1754.79	329.097	964.068	996.204	2011.82	209.697	376.714	147.143	357.368	833.625	275.181	432.479	535.486	257.975
YIL159W	3.85353	2.79192	2.43798	3.5223	3.29278	2.47346	3.1559	2.52306	3.54078	2.96243	1.85097	2.31546	2.75824	1.74544	3.20398	3.35888	2.22048	3.02777
YHR139C	1.305	2.73273	1.02747	1.08662	0.893061	1.86794	0.914273	1.09447	0.64528	2.09442	1.66721	1.12561	2.4383	0.713412	2.00367	1.7276	2.36328	2.27266
YOL057W	13.3139	21.1189	12.0967	12.7998	12.1743	19.9413	14.7195	19.2148	15.4986	15.5477	18.4416	15.8853	18.1232	8.71575	19.0452	18.4479	20.5991	16.6835
YLR098C	7.5057	10.8704	6.62222	5.62441	7.02226	8.17416	6.57519	8.37657	7.49909	7.33906	7.68673	7.726	9.2314	4.1951	9.49689	8.61099	9.44482	9.47686
YHR139C-A	0.200776	0.932321	0.209077	0	0	1.73118	0.451906	1.29703	0.472047	1.08223	0.460381	0.406158	0.270817	0	0.35014	1.03503	0.779521	0.673389
YLR038C	744.735	462.227	598.755	798.317	1323.63	517.204	670.792	750.349	1421.1	555.589	632.422	432.111	602.763	1189.55	763.11	868.893	678.369	526.477
YHR141C	12473.8	8898.64	14317.5	12919.8	10204.8	8694.96	12360.6	9602.52	9541.21	11840.3	9289.78	12748.4	9671.93	10458.2	11837.7	10759.7	7775.26	10467.7
YFL034W	4.14299	7.47367	4.52874	3.19201	3.23106	5.33632	3.33462	3.9812	3.77538	5.25317	5.84105	4.54742	6.81122	1.79631	4.98738	6.54459	5.79214	6.5416
YHR142W	30.4516	43.2519	26.9409	30.7587	20.6658	36.8831	34.7742	39.8248	26.3963	52.6461	43.8306	37.3643	63.812	18.5044	42.5513	47.2317	43.8032	49.7157
YHR143W	128.022	201.791	127.774	125.163	56.7498	295.522	121.725	130.698	57.3607	164.363	163.682	151.333	136.573	50.0875	145.975	118.208	171.861	172.56
YHR143W-A	175.126	130.378	227.849	254.341	160.48	196.499	223.137	177.879	136.314	176.738	112.233	182.111	144.842	149.304	222.405	164.229	94.0494	172.016
YHR144C	7.34116	11.3537	8.94317	7.02604	3.30776	14.3531	5.38819	7.51414	4.32071	9.93512	7.42696	8.34752	9.36552	2.86919	10.414	9.34241	7.6282	11.0617
YPR048W	7.73225	8.45331	8.26493	5.68093	5.72463	9.84158	5.37153	4.65314	4.20194	7.42235	5.18922	7.72212	5.72112	3.09584	10.0529	6.35094	4.92815	7.57101
YJL193W	16.3213	24.0294	19.1797	11.9202	10.6932	24.7444	12.9699	15.2143	8.67868	16.6902	14.4589	18.7677	14.162	8.21619	15.4074	10.2592	18.2132	12.3242
